STATE/UT,Year,CAUSE,Male,Female,Total,Hour,Time_Category,Speed,Speed_Limit,Road_Condition,Weather
GOA,2004,Total Deaths (Persons),272,47,319,11,Morning,55,80,Snow,Windy
GOA,2004,Total Truck/Lorry,18,3,21,2,Night,39,80,Snow,Rainy
GOA,2004,Total Bus,10,1,11,19,Evening,34,40,Damaged,Fog
GOA,2004,Total Tempo/Vans,7,1,8,21,Night,53,60,Wet,Rainy
GOA,2004,Total Jeep,6,0,6,11,Morning,28,40,Damaged,Rainy
GOA,2004,Total Car,17,4,21,23,Night,46,80,Gravel,Rainy
GOA,2005,Truck/Lorry (Government),0,0,0,16,Afternoon,47,80,Damaged,Rainy
GOA,2005,Truck/Lorry (Private),16,2,18,9,Morning,52,60,Gravel,Clear
GOA,2005,Bus (Government),0,0,0,23,Night,48,40,Damaged,Cloudy
GOA,2005,Bus (Private),3,0,3,13,Afternoon,66,80,Wet,Clear
GOA,2005,Tempo/Vans (Government),0,0,0,22,Night,35,40,Dry,Fog
GOA,2005,Tempo/Vans (Private),6,0,6,16,Afternoon,66,60,Wet,Clear
GOA,2005,Jeep (Government),0,0,0,17,Evening,25,60,Damaged,Fog
GOA,2005,Jeep (Private),5,0,5,18,Evening,45,80,Snow,Windy
GOA,2005,Car (Government),0,0,0,16,Afternoon,20,60,Dry,Fog
GOA,2005,Car (Private),14,3,17,13,Afternoon,53,80,Snow,Clear
GOA,2005,Three Wheeler,6,1,7,8,Morning,61,80,Wet,Clear
GOA,2005,Two Wheeler,129,8,137,7,Morning,26,60,Dry,Fog
GOA,2005,Bicycle,8,0,8,1,Night,66,60,Damaged,Clear
GOA,2005,Pedestrian,39,17,56,12,Afternoon,35,40,Snow,Fog
GOA,2005,Others (Please Specify),1,0,1,6,Morning,40,40,Damaged,Rainy
GOA,2005,Total Deaths (Persons),227,31,258,8,Morning,53,80,Gravel,Cloudy
GOA,2005,Total Truck/Lorry,16,2,18,21,Night,54,40,Dry,Fog
GOA,2005,Total Bus,3,0,3,21,Night,31,80,Snow,Rainy
GOA,2005,Total Tempo/Vans,6,0,6,10,Morning,44,60,Wet,Rainy
GOA,2005,Total Jeep,5,0,5,13,Afternoon,58,60,Wet,Rainy
GOA,2005,Total Car,14,3,17,3,Night,38,40,Wet,Rainy
GOA,2006,Truck/Lorry (Government),0,0,0,12,Afternoon,46,80,Wet,Fog
GOA,2006,Truck/Lorry (Private),17,1,18,1,Night,55,80,Snow,Clear
GOA,2006,Bus (Government),0,0,0,22,Night,60,40,Gravel,Rainy
GOA,2006,Bus (Private),10,0,10,4,Night,49,80,Wet,Windy
GOA,2006,Tempo/Vans (Government),1,0,1,10,Morning,48,80,Wet,Rainy
GOA,2006,Tempo/Vans (Private),7,1,8,5,Morning,43,60,Wet,Clear
GOA,2006,Jeep (Government),0,0,0,17,Evening,78,80,Gravel,Clear
GOA,2006,Jeep (Private),3,1,4,20,Evening,44,80,Dry,Cloudy
GOA,2006,Car (Government),0,0,0,9,Morning,60,80,Wet,Cloudy
GOA,2006,Car (Private),13,4,17,3,Night,60,40,Wet,Rainy
GOA,2006,Three Wheeler,26,5,31,8,Morning,26,40,Wet,Rainy
GOA,2006,Two Wheeler,112,15,127,5,Morning,60,40,Dry,Cloudy
GOA,2006,Bicycle,13,1,14,1,Night,35,80,Wet,Rainy
GOA,2006,Pedestrian,56,18,74,16,Afternoon,57,80,Dry,Windy
GOA,2006,Others (Please Specify),5,1,6,4,Night,24,40,Dry,Fog
GOA,2006,Total Deaths (Persons),263,47,310,5,Morning,48,40,Damaged,Cloudy
GOA,2006,Total Truck/Lorry,17,1,18,11,Morning,38,80,Damaged,Cloudy
GOA,2006,Total Bus,10,0,10,22,Night,80,80,Wet,Clear
GOA,2006,Total Tempo/Vans,8,1,9,20,Evening,39,60,Snow,Rainy
GOA,2006,Total Jeep,3,1,4,9,Morning,37,40,Damaged,Cloudy
GOA,2006,Total Car,13,4,17,21,Night,68,80,Damaged,Cloudy
GOA,2007,Truck/Lorry (Government),0,0,0,20,Evening,45,40,Snow,Windy
GOA,2007,Truck/Lorry (Private),19,3,22,5,Morning,34,40,Gravel,Rainy
GOA,2007,Bus (Government),1,0,1,7,Morning,26,40,Wet,Fog
GOA,2007,Bus (Private),5,1,6,1,Night,45,60,Gravel,Windy
GOA,2007,Tempo/Vans (Government),0,0,0,11,Morning,30,80,Gravel,Fog
GOA,2007,Tempo/Vans (Private),11,0,11,12,Afternoon,69,80,Dry,Clear
GOA,2007,Jeep (Government),0,0,0,20,Evening,59,40,Dry,Cloudy
GOA,2007,Jeep (Private),5,1,6,6,Morning,59,80,Wet,Windy
GOA,2007,Car (Government),0,0,0,9,Morning,25,60,Snow,Fog
GOA,2007,Car (Private),10,2,12,12,Afternoon,57,40,Dry,Rainy
GOA,2007,Three Wheeler,1,1,2,16,Afternoon,57,60,Damaged,Clear
GOA,2007,Two Wheeler,174,19,193,20,Evening,54,60,Wet,Clear
GOA,2007,Bicycle,12,0,12,13,Afternoon,66,80,Gravel,Cloudy
GOA,2007,Pedestrian,54,14,68,1,Night,54,80,Wet,Cloudy
GOA,2007,Others (Please Specify),7,0,7,21,Night,23,60,Dry,Fog
GOA,2007,Total Deaths (Persons),299,41,340,10,Morning,30,80,Snow,Fog
GOA,2007,Total Truck/Lorry,19,3,22,0,Night,67,60,Gravel,Clear
GOA,2007,Total Bus,6,1,7,18,Evening,21,60,Snow,Fog
GOA,2007,Total Tempo/Vans,11,0,11,20,Evening,66,40,Wet,Cloudy
GOA,2007,Total Jeep,5,1,6,3,Night,80,60,Snow,Clear
GOA,2007,Total Car,10,2,12,18,Evening,68,60,Snow,Clear
GOA,2008,Truck/Lorry (Government),0,0,0,20,Evening,48,80,Wet,Rainy
GOA,2008,Truck/Lorry (Private),23,0,23,10,Morning,31,40,Gravel,Rainy
GOA,2008,Bus (Government),2,0,2,7,Morning,20,80,Snow,Fog
GOA,2008,Bus (Private),13,8,21,10,Morning,44,40,Snow,Fog
GOA,2008,Tempo/Vans (Government),0,0,0,3,Night,51,80,Wet,Cloudy
GOA,2008,Tempo/Vans (Private),10,1,11,16,Afternoon,62,60,Damaged,Cloudy
GOA,2008,Jeep (Government),1,0,1,6,Morning,34,40,Snow,Rainy
GOA,2008,Jeep (Private),17,1,18,7,Morning,63,40,Dry,Clear
GOA,2008,Car (Government),0,0,0,2,Night,50,40,Gravel,Windy
GOA,2008,Car (Private),12,2,14,21,Night,54,40,Snow,Windy
GOA,2008,Three Wheeler,14,1,15,1,Night,29,80,Wet,Fog
GOA,2008,Two Wheeler,138,11,149,22,Night,52,80,Dry,Windy
GOA,2008,Bicycle,10,2,12,14,Afternoon,43,40,Wet,Windy
GOA,2008,Pedestrian,41,16,57,23,Night,38,40,Snow,Rainy
GOA,2008,Others (Please Specify),9,1,10,21,Night,79,40,Dry,Clear
GOA,2008,Total Deaths (Persons),290,43,333,21,Night,58,80,Gravel,Cloudy
GOA,2008,Total Truck/Lorry,23,0,23,4,Night,62,40,Gravel,Rainy
GOA,2008,Total Bus,15,8,23,23,Night,60,40,Gravel,Cloudy
GOA,2008,Total Tempo/Vans,10,1,11,0,Night,45,40,Damaged,Rainy
GOA,2008,Total Jeep,18,1,19,3,Night,42,80,Wet,Rainy
GOA,2008,Total Car,12,2,14,14,Afternoon,50,60,Snow,Windy
GOA,2009,Truck/Lorry (Government),0,0,0,19,Evening,47,60,Dry,Cloudy
GOA,2009,Truck/Lorry (Private),26,0,26,18,Evening,59,80,Wet,Rainy
GOA,2009,Bus (Government),0,0,0,2,Night,62,60,Snow,Windy
GOA,2009,Bus (Private),1,0,1,19,Evening,44,40,Damaged,Fog
GOA,2009,Tempo/Vans (Government),0,0,0,10,Morning,35,40,Snow,Cloudy
GOA,2009,Tempo/Vans (Private),7,0,7,16,Afternoon,44,80,Wet,Rainy
GOA,2009,Jeep (Government),0,0,0,12,Afternoon,26,80,Snow,Fog
GOA,2009,Jeep (Private),4,1,5,10,Morning,42,60,Dry,Windy
GOA,2009,Car (Government),0,0,0,1,Night,48,60,Damaged,Rainy
GOA,2009,Car (Private),16,3,19,8,Morning,45,40,Dry,Windy
GOA,2009,Three Wheeler,4,0,4,1,Night,49,80,Damaged,Windy
GOA,2009,Two Wheeler,168,12,180,20,Evening,55,60,Damaged,Windy
GOA,2009,Bicycle,7,0,7,8,Morning,39,60,Snow,Cloudy
GOA,2009,Pedestrian,50,15,65,8,Morning,23,40,Dry,Fog
GOA,2009,Others (Please Specify),6,4,10,7,Morning,38,40,Damaged,Fog
GOA,2009,Total Deaths (Persons),289,35,324,16,Afternoon,53,40,Damaged,Clear
GOA,2009,Total Truck/Lorry,26,0,26,0,Night,39,40,Snow,Rainy
GOA,2009,Total Bus,1,0,1,10,Morning,46,60,Wet,Windy
GOA,2009,Total Tempo/Vans,7,0,7,7,Morning,37,80,Wet,Rainy
GOA,2009,Total Jeep,4,1,5,9,Morning,46,80,Gravel,Fog
GOA,2009,Total Car,16,3,19,6,Morning,44,40,Gravel,Fog
GOA,2010,Truck/Lorry (Government),1,0,1,2,Night,55,40,Damaged,Windy
GOA,2010,Truck/Lorry (Private),10,1,11,2,Night,68,60,Wet,Cloudy
GOA,2010,Bus (Government),0,0,0,17,Evening,58,40,Damaged,Windy
GOA,2010,Bus (Private),7,4,11,4,Night,62,80,Dry,Windy
GOA,2010,Tempo/Vans (Government),0,0,0,11,Morning,52,40,Wet,Clear
GOA,2010,Tempo/Vans (Private),2,0,2,11,Morning,44,80,Wet,Cloudy
GOA,2010,Jeep (Government),1,0,1,18,Evening,51,40,Wet,Rainy
GOA,2010,Jeep (Private),7,0,7,5,Morning,43,40,Gravel,Cloudy
GOA,2010,Car (Government),0,0,0,1,Night,65,80,Snow,Windy
GOA,2010,Car (Private),15,3,18,11,Morning,37,60,Snow,Windy
GOA,2010,Three Wheeler,2,0,2,18,Evening,53,60,Gravel,Windy
GOA,2010,Two Wheeler,167,24,191,4,Night,48,40,Gravel,Windy
GOA,2010,Bicycle,5,0,5,11,Morning,60,40,Gravel,Windy
GOA,2010,Pedestrian,73,15,88,16,Afternoon,65,80,Snow,Cloudy
GOA,2010,Others (Please Specify),5,0,5,16,Afternoon,52,80,Damaged,Windy
GOA,2010,Total Deaths (Persons),295,47,342,9,Morning,20,40,Gravel,Fog
GOA,2010,Total Truck/Lorry,11,1,12,22,Night,47,80,Damaged,Fog
GOA,2010,Total Bus,7,4,11,16,Afternoon,71,60,Damaged,Clear
GOA,2010,Total Tempo/Vans,2,0,2,14,Afternoon,54,60,Dry,Rainy
GOA,2010,Total Jeep,8,0,8,11,Morning,20,80,Snow,Fog
GOA,2010,Total Car,15,3,18,15,Afternoon,79,80,Damaged,Clear
GOA,2011,Truck/Lorry (Government),0,0,0,23,Night,67,80,Snow,Cloudy
GOA,2011,Truck/Lorry (Private),16,1,17,18,Evening,52,60,Snow,Rainy
GOA,2011,Bus (Government),0,0,0,7,Morning,51,40,Dry,Windy
GOA,2011,Bus (Private),8,0,8,20,Evening,47,80,Snow,Windy
GOA,2011,Tempo/Vans (Government),0,0,0,16,Afternoon,51,80,Damaged,Cloudy
GOA,2011,Tempo/Vans (Private),4,1,5,22,Night,56,80,Wet,Rainy
GOA,2011,Jeep (Government),1,0,1,4,Night,40,40,Damaged,Fog
GOA,2011,Jeep (Private),5,2,7,21,Night,42,80,Damaged,Rainy
GOA,2011,Car (Government),0,0,0,15,Afternoon,69,80,Snow,Clear
GOA,2011,Car (Private),12,3,15,5,Morning,43,60,Damaged,Cloudy
GOA,2011,Three Wheeler,3,0,3,7,Morning,26,80,Wet,Fog
GOA,2011,Two Wheeler,152,11,163,17,Evening,49,60,Snow,Rainy
GOA,2011,Bicycle,15,0,15,11,Morning,45,40,Gravel,Rainy
GOA,2011,Pedestrian,84,13,97,14,Afternoon,39,80,Damaged,Fog
GOA,2011,Others (Please Specify),5,2,7,8,Morning,67,80,Damaged,Clear
GOA,2011,Total Deaths (Persons),305,33,338,12,Afternoon,55,60,Dry,Clear
GOA,2011,Total Truck/Lorry,16,1,17,14,Afternoon,28,40,Gravel,Rainy
GOA,2011,Total Bus,8,0,8,9,Morning,57,40,Gravel,Windy
GOA,2011,Total Tempo/Vans,4,1,5,15,Afternoon,41,60,Wet,Fog
GOA,2011,Total Jeep,6,2,8,6,Morning,66,40,Gravel,Clear
GOA,2011,Total Car,12,3,15,16,Afternoon,59,40,Dry,Clear
GOA,2012,Truck/Lorry (Government),0,0,0,22,Night,58,40,Wet,Clear
GOA,2012,Truck/Lorry (Private),10,0,10,20,Evening,41,40,Gravel,Cloudy
GOA,2012,Bus (Government),2,0,2,21,Night,48,40,Wet,Windy
GOA,2012,Bus (Private),6,7,13,6,Morning,60,40,Gravel,Clear
GOA,2012,Tempo/Vans (Government),0,0,0,13,Afternoon,39,40,Gravel,Windy
GOA,2012,Tempo/Vans (Private),2,0,2,14,Afternoon,52,40,Gravel,Rainy
GOA,2012,Jeep (Government),0,0,0,20,Evening,46,80,Damaged,Rainy
GOA,2012,Jeep (Private),1,0,1,6,Morning,44,60,Gravel,Cloudy
GOA,2012,Car (Government),0,0,0,8,Morning,50,40,Damaged,Windy
GOA,2012,Car (Private),23,4,27,18,Evening,46,60,Snow,Fog
GOA,2012,Three Wheeler,11,2,13,15,Afternoon,57,40,Dry,Cloudy
GOA,2012,Two Wheeler,162,11,173,7,Morning,69,40,Wet,Clear
GOA,2012,Bicycle,2,0,2,17,Evening,53,80,Wet,Rainy
GOA,2012,Pedestrian,37,13,50,22,Night,63,60,Snow,Rainy
GOA,2012,Others (Please Specify),9,0,9,17,Evening,26,60,Gravel,Fog
GOA,2012,Total Deaths (Persons),265,37,302,19,Evening,59,80,Dry,Cloudy
GOA,2012,Total Truck/Lorry,10,0,10,6,Morning,37,80,Snow,Windy
GOA,2012,Total Bus,8,7,15,2,Night,52,60,Snow,Rainy
GOA,2012,Total Tempo/Vans,2,0,2,17,Evening,73,40,Wet,Clear
GOA,2012,Total Jeep,1,0,1,9,Morning,20,40,Damaged,Fog
GOA,2012,Total Car,23,4,27,6,Morning,28,60,Damaged,Fog
GUJARAT,2001,Truck/Lorry (Government),10,1,11,16,Afternoon,44,40,Gravel,Fog
GUJARAT,2001,Truck/Lorry (Private),898,123,1021,13,Afternoon,79,80,Gravel,Clear
GUJARAT,2001,Bus (Government),164,32,196,23,Night,38,80,Snow,Fog
GUJARAT,2001,Bus (Private),149,40,189,2,Night,64,80,Gravel,Windy
GUJARAT,2001,Tempo/Vans (Government),1,0,1,11,Morning,49,60,Damaged,Windy
GUJARAT,2001,Tempo/Vans (Private),241,59,300,12,Afternoon,58,60,Dry,Cloudy
GUJARAT,2001,Jeep (Government),8,0,8,1,Night,62,60,Wet,Cloudy
GUJARAT,2001,Jeep (Private),411,91,502,2,Night,52,40,Damaged,Windy
GUJARAT,2001,Car (Government),2,1,3,4,Night,73,60,Gravel,Clear
GUJARAT,2001,Car (Private),205,53,258,10,Morning,50,60,Wet,Cloudy
GUJARAT,2001,Three Wheeler,224,51,275,7,Morning,25,80,Wet,Fog
GUJARAT,2001,Two Wheeler,521,94,615,22,Night,58,40,Snow,Windy
GUJARAT,2001,Bicycle,161,15,176,22,Night,51,40,Gravel,Rainy
GUJARAT,2001,Pedestrian,490,119,609,11,Morning,67,80,Snow,Clear
GUJARAT,2001,Others (Please Specify),265,42,307,6,Morning,71,40,Wet,Clear
GUJARAT,2001,Total Deaths (Persons),3750,721,4471,14,Afternoon,46,60,Snow,Windy
GUJARAT,2001,Total Truck/Lorry,908,124,1032,23,Night,48,40,Gravel,Rainy
GUJARAT,2001,Total Bus,313,72,385,16,Afternoon,54,80,Damaged,Clear
GUJARAT,2001,Total Tempo/Vans,242,59,301,3,Night,44,40,Dry,Cloudy
GUJARAT,2001,Total Jeep,419,91,510,21,Night,50,80,Damaged,Rainy
GUJARAT,2001,Total Car,207,54,261,12,Afternoon,48,60,Wet,Fog
GUJARAT,2002,Truck/Lorry (Government),6,0,6,17,Evening,62,60,Damaged,Cloudy
GUJARAT,2002,Truck/Lorry (Private),1044,120,1164,0,Night,49,80,Snow,Rainy
GUJARAT,2002,Bus (Government),117,31,148,15,Afternoon,60,60,Gravel,Windy
GUJARAT,2002,Bus (Private),119,32,151,12,Afternoon,66,60,Damaged,Clear
GUJARAT,2002,Tempo/Vans (Government),3,1,4,9,Morning,62,40,Damaged,Cloudy
GUJARAT,2002,Tempo/Vans (Private),300,72,372,11,Morning,55,60,Gravel,Windy
GUJARAT,2002,Jeep (Government),15,0,15,1,Night,50,80,Snow,Rainy
GUJARAT,2002,Jeep (Private),418,93,511,22,Night,49,60,Dry,Fog
GUJARAT,2002,Car (Government),2,0,2,2,Night,79,40,Damaged,Clear
GUJARAT,2002,Car (Private),212,51,263,9,Morning,56,80,Wet,Clear
GUJARAT,2002,Three Wheeler,294,55,349,1,Night,48,60,Snow,Cloudy
GUJARAT,2002,Two Wheeler,563,88,651,22,Night,64,60,Snow,Windy
GUJARAT,2002,Bicycle,136,9,145,12,Afternoon,43,60,Damaged,Rainy
GUJARAT,2002,Pedestrian,523,98,621,12,Afternoon,27,80,Gravel,Rainy
GUJARAT,2002,Others (Please Specify),260,53,313,17,Evening,53,40,Damaged,Windy
GUJARAT,2002,Total Deaths (Persons),4012,703,4715,2,Night,68,80,Damaged,Clear
GUJARAT,2002,Total Truck/Lorry,1050,120,1170,6,Morning,49,80,Gravel,Windy
GUJARAT,2002,Total Bus,236,63,299,13,Afternoon,44,40,Wet,Rainy
GUJARAT,2002,Total Tempo/Vans,303,73,376,19,Evening,41,80,Gravel,Windy
GUJARAT,2002,Total Jeep,433,93,526,16,Afternoon,67,80,Damaged,Clear
GUJARAT,2002,Total Car,214,51,265,20,Evening,67,60,Dry,Cloudy
GUJARAT,2003,Truck/Lorry (Government),2,0,2,11,Morning,64,80,Gravel,Clear
GUJARAT,2003,Truck/Lorry (Private),979,147,1126,15,Afternoon,35,60,Wet,Fog
GUJARAT,2003,Bus (Government),123,38,161,23,Night,49,80,Gravel,Fog
GUJARAT,2003,Bus (Private),170,40,210,11,Morning,42,60,Gravel,Windy
GUJARAT,2003,Tempo/Vans (Government),0,0,0,14,Afternoon,68,60,Snow,Clear
GUJARAT,2003,Tempo/Vans (Private),273,61,334,9,Morning,73,60,Snow,Clear
GUJARAT,2003,Jeep (Government),6,4,10,6,Morning,29,40,Damaged,Rainy
GUJARAT,2003,Jeep (Private),444,119,563,19,Evening,40,80,Damaged,Cloudy
GUJARAT,2003,Car (Government),4,2,6,4,Night,57,80,Gravel,Clear
GUJARAT,2003,Car (Private),251,89,340,0,Night,69,80,Dry,Windy
GUJARAT,2003,Three Wheeler,272,80,352,16,Afternoon,36,40,Damaged,Rainy
GUJARAT,2003,Two Wheeler,549,97,646,2,Night,41,60,Gravel,Rainy
GUJARAT,2003,Bicycle,149,12,161,12,Afternoon,48,80,Gravel,Windy
GUJARAT,2003,Pedestrian,480,82,562,13,Afternoon,49,40,Gravel,Windy
GUJARAT,2003,Others (Please Specify),296,44,340,23,Night,75,40,Gravel,Clear
GUJARAT,2003,Total Deaths (Persons),3998,815,4813,17,Evening,63,80,Gravel,Clear
GUJARAT,2003,Total Truck/Lorry,981,147,1128,3,Night,37,60,Snow,Rainy
GUJARAT,2003,Total Bus,293,78,371,17,Evening,57,40,Wet,Rainy
GUJARAT,2003,Total Tempo/Vans,273,61,334,4,Night,42,80,Wet,Cloudy
GUJARAT,2003,Total Jeep,450,123,573,15,Afternoon,51,60,Gravel,Rainy
GUJARAT,2003,Total Car,255,91,346,0,Night,68,40,Damaged,Windy
GUJARAT,2004,Truck/Lorry (Government),9,1,10,20,Evening,57,40,Dry,Windy
GUJARAT,2004,Truck/Lorry (Private),943,110,1053,13,Afternoon,42,80,Gravel,Cloudy
GUJARAT,2004,Bus (Government),109,30,139,14,Afternoon,45,80,Dry,Fog
GUJARAT,2004,Bus (Private),109,28,137,8,Morning,26,60,Snow,Fog
GUJARAT,2004,Tempo/Vans (Government),2,0,2,14,Afternoon,40,80,Wet,Windy
GUJARAT,2004,Tempo/Vans (Private),258,38,296,16,Afternoon,42,80,Snow,Fog
GUJARAT,2004,Jeep (Government),7,2,9,23,Night,48,60,Damaged,Fog
GUJARAT,2004,Jeep (Private),527,85,612,3,Night,49,80,Damaged,Cloudy
GUJARAT,2004,Car (Government),5,0,5,11,Morning,52,60,Gravel,Rainy
GUJARAT,2004,Car (Private),302,72,374,4,Night,57,60,Damaged,Rainy
GUJARAT,2004,Three Wheeler,352,87,439,4,Night,53,60,Damaged,Fog
GUJARAT,2004,Two Wheeler,721,93,814,10,Morning,74,80,Snow,Clear
GUJARAT,2004,Bicycle,148,9,157,5,Morning,66,60,Dry,Cloudy
GUJARAT,2004,Pedestrian,473,106,579,6,Morning,27,80,Wet,Fog
GUJARAT,2004,Others (Please Specify),264,58,322,23,Night,76,60,Damaged,Clear
GUJARAT,2004,Total Deaths (Persons),4229,719,4948,13,Afternoon,70,80,Damaged,Clear
GUJARAT,2004,Total Truck/Lorry,952,111,1063,23,Night,61,60,Snow,Cloudy
GUJARAT,2004,Total Bus,218,58,276,10,Morning,33,40,Wet,Rainy
GUJARAT,2004,Total Tempo/Vans,260,38,298,12,Afternoon,39,40,Snow,Windy
GUJARAT,2004,Total Jeep,534,87,621,1,Night,68,40,Dry,Clear
GUJARAT,2004,Total Car,307,72,379,6,Morning,40,60,Snow,Windy
GUJARAT,2005,Truck/Lorry (Government),118,32,150,19,Evening,54,80,Wet,Windy
GUJARAT,2005,Truck/Lorry (Private),896,131,1027,3,Night,50,60,Wet,Cloudy
GUJARAT,2005,Bus (Government),113,25,138,7,Morning,26,60,Damaged,Rainy
GUJARAT,2005,Bus (Private),170,40,210,19,Evening,42,60,Dry,Cloudy
GUJARAT,2005,Tempo/Vans (Government),10,47,57,21,Night,80,60,Gravel,Clear
GUJARAT,2005,Tempo/Vans (Private),312,60,372,20,Evening,43,80,Damaged,Rainy
GUJARAT,2005,Jeep (Government),29,7,36,18,Evening,43,60,Snow,Fog
GUJARAT,2005,Jeep (Private),474,104,578,12,Afternoon,43,40,Snow,Rainy
GUJARAT,2005,Car (Government),17,6,23,13,Afternoon,47,40,Wet,Cloudy
GUJARAT,2005,Car (Private),299,54,353,9,Morning,55,40,Wet,Cloudy
GUJARAT,2005,Three Wheeler,347,97,444,10,Morning,39,60,Wet,Windy
GUJARAT,2005,Two Wheeler,778,123,901,1,Night,48,80,Gravel,Fog
GUJARAT,2005,Bicycle,125,8,133,8,Morning,30,80,Gravel,Rainy
GUJARAT,2005,Pedestrian,505,93,598,16,Afternoon,37,80,Damaged,Fog
GUJARAT,2005,Others (Please Specify),211,33,244,2,Night,69,60,Gravel,Windy
GUJARAT,2005,Total Deaths (Persons),4404,860,5264,23,Night,38,80,Wet,Fog
GUJARAT,2005,Total Truck/Lorry,1014,163,1177,5,Morning,35,40,Damaged,Fog
GUJARAT,2005,Total Bus,283,65,348,4,Night,47,80,Damaged,Rainy
GUJARAT,2005,Total Tempo/Vans,322,107,429,4,Night,45,60,Dry,Fog
GUJARAT,2005,Total Jeep,503,111,614,21,Night,46,60,Gravel,Windy
GUJARAT,2005,Total Car,316,60,376,14,Afternoon,56,80,Snow,Clear
GUJARAT,2006,Truck/Lorry (Government),6,2,8,22,Night,64,60,Snow,Clear
GUJARAT,2006,Truck/Lorry (Private),1088,165,1253,16,Afternoon,39,80,Dry,Cloudy
GUJARAT,2006,Bus (Government),105,35,140,8,Morning,64,80,Wet,Clear
GUJARAT,2006,Bus (Private),185,77,262,2,Night,50,40,Dry,Rainy
GUJARAT,2006,Tempo/Vans (Government),5,0,5,19,Evening,58,60,Wet,Cloudy
GUJARAT,2006,Tempo/Vans (Private),293,93,386,16,Afternoon,65,40,Gravel,Clear
GUJARAT,2006,Jeep (Government),20,4,24,9,Morning,76,60,Gravel,Clear
GUJARAT,2006,Jeep (Private),545,150,695,2,Night,67,80,Damaged,Cloudy
GUJARAT,2006,Car (Government),7,3,10,17,Evening,33,60,Damaged,Rainy
GUJARAT,2006,Car (Private),290,74,364,17,Evening,68,80,Damaged,Cloudy
GUJARAT,2006,Three Wheeler,362,145,507,16,Afternoon,57,60,Damaged,Rainy
GUJARAT,2006,Two Wheeler,799,151,950,23,Night,47,40,Snow,Rainy
GUJARAT,2006,Bicycle,132,10,142,2,Night,41,40,Damaged,Windy
GUJARAT,2006,Pedestrian,393,103,496,2,Night,58,80,Damaged,Clear
GUJARAT,2006,Others (Please Specify),282,75,357,5,Morning,59,40,Damaged,Clear
GUJARAT,2006,Total Deaths (Persons),4512,1087,5599,12,Afternoon,21,80,Wet,Fog
GUJARAT,2006,Total Truck/Lorry,1094,167,1261,23,Night,65,80,Damaged,Cloudy
GUJARAT,2006,Total Bus,290,112,402,14,Afternoon,46,80,Dry,Windy
GUJARAT,2006,Total Tempo/Vans,298,93,391,8,Morning,50,60,Damaged,Clear
GUJARAT,2006,Total Jeep,565,154,719,3,Night,27,80,Damaged,Fog
GUJARAT,2006,Total Car,297,77,374,13,Afternoon,42,40,Snow,Windy
GUJARAT,2007,Truck/Lorry (Government),24,10,34,4,Night,59,60,Damaged,Rainy
GUJARAT,2007,Truck/Lorry (Private),1272,237,1509,1,Night,77,40,Wet,Clear
GUJARAT,2007,Bus (Government),102,29,131,10,Morning,48,80,Gravel,Cloudy
GUJARAT,2007,Bus (Private),271,91,362,8,Morning,52,80,Damaged,Windy
GUJARAT,2007,Tempo/Vans (Government),2,0,2,23,Night,26,40,Damaged,Fog
GUJARAT,2007,Tempo/Vans (Private),384,97,481,2,Night,47,60,Damaged,Cloudy
GUJARAT,2007,Jeep (Government),8,2,10,8,Morning,30,40,Snow,Rainy
GUJARAT,2007,Jeep (Private),606,164,770,2,Night,75,80,Gravel,Cloudy
GUJARAT,2007,Car (Government),3,1,4,1,Night,31,60,Snow,Fog
GUJARAT,2007,Car (Private),332,91,423,11,Morning,28,80,Snow,Rainy
GUJARAT,2007,Three Wheeler,400,88,488,9,Morning,34,80,Snow,Fog
GUJARAT,2007,Two Wheeler,881,176,1057,8,Morning,56,40,Wet,Clear
GUJARAT,2007,Bicycle,150,4,154,14,Afternoon,20,80,Gravel,Fog
GUJARAT,2007,Pedestrian,457,83,540,7,Morning,52,40,Wet,Cloudy
GUJARAT,2007,Others (Please Specify),280,48,328,4,Night,75,60,Wet,Clear
GUJARAT,2007,Total Deaths (Persons),5172,1121,6293,10,Morning,62,80,Gravel,Clear
GUJARAT,2007,Total Truck/Lorry,1296,247,1543,1,Night,57,80,Wet,Windy
GUJARAT,2007,Total Bus,373,120,493,23,Night,69,60,Gravel,Cloudy
GUJARAT,2007,Total Tempo/Vans,386,97,483,14,Afternoon,54,40,Damaged,Cloudy
GUJARAT,2007,Total Jeep,614,166,780,5,Morning,33,80,Snow,Rainy
GUJARAT,2007,Total Car,335,92,427,7,Morning,43,60,Wet,Fog
GUJARAT,2008,Truck/Lorry (Government),32,3,35,4,Night,52,80,Gravel,Fog
GUJARAT,2008,Truck/Lorry (Private),1229,192,1421,15,Afternoon,65,40,Dry,Cloudy
GUJARAT,2008,Bus (Government),136,67,203,17,Evening,33,40,Wet,Fog
GUJARAT,2008,Bus (Private),236,52,288,5,Morning,55,40,Wet,Cloudy
GUJARAT,2008,Tempo/Vans (Government),1,0,1,4,Night,74,40,Gravel,Clear
GUJARAT,2008,Tempo/Vans (Private),366,69,435,15,Afternoon,37,60,Dry,Fog
GUJARAT,2008,Jeep (Government),3,1,4,12,Afternoon,37,80,Dry,Fog
GUJARAT,2008,Jeep (Private),655,141,796,4,Night,62,60,Damaged,Cloudy
